Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
Virginia Elec & Power Co,Dominion Energy,20200628,loan,$0 ,"$3,300,755 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,D,Virginia,USA,utilities and power generation,utilities,"19,100",0,"$3,842,833 ",,"$554,554,537 ","$2,219,974 ","$29,566,748 ","$14,000,000 ",119 to 1,"$17,257,035 ","$145,136 ",$0 ,yes,yes,yes,yes,yes,yes,,,https://www.followthemoney.org/entity-details?eid=3479,dominion-energy,dominion-energy
Visa Inc,Visa,20200628,loan,$0 ,"$5,283,044 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,V,California,USA,financial services,financial services,"19,500",0,$0 ,20.10%,"$19,251,386 ",$0 ,$0 ,"$2,270,000 ",170 to 1,"$24,265,771 ","$142,494 ",$0 ,no,no,no,no,yes,yes,,,https://www.followthemoney.org/entity-details?eid=2755,visa,visa
Vmware Inc,Dell Technologies,20200628,loan,$0 ,"$2,111,475 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,DVMT,Texas,USA,electrical and electronic equipment,computers,"165,000",0,"$10,671,882 ",,"$65,898,941 ","$163,000,000 ","$75,280 ","$100,000,000 ",39 to 1,"$3,359,058 ","$86,087 ",$0 ,yes,no,yes,no,yes,no,http://www.contractormisconduct.org/contractors/21/dell-inc,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,dell-technologies,dell-technologies
Vmware Inc,Dell Technologies,20200628,loan,$0 ,"$2,269,710 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,DVMT,Texas,USA,electrical and electronic equipment,computers,"165,000",0,"$10,671,882 ",,"$65,898,941 ","$163,000,000 ","$75,280 ","$100,000,000 ",39 to 1,"$3,359,058 ","$86,087 ",$0 ,yes,no,yes,no,yes,no,http://www.contractormisconduct.org/contractors/21/dell-inc,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,dell-technologies,dell-technologies
Walgreens Boots Alliance,Walgreens Boots Alliance,20200628,loan,$0 ,"$5,169,408 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,WBA,Illinois,USA,retailing,pharmacies,"342,000",0,"$68,754,424 ",3.60%,"$21,249,230 ","$367,419,744 ","$97,672,848 ","$51,546,200 ",562 to 1,"$19,156,202 ","$34,074 ",$0 ,yes,yes,yes,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,walgreens-boots-alliance,walgreens-boots-alliance
Walmart Inc,Walmart,20200628,loan,$0 ,"$2,708,452 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,WMT,Arkansas,USA,retailing,retail-discount stores,"2,200,000",0,"$509,699,817 ",15.30%,"$113,648,205 ","$2,682,000 ","$121,302,486 ","$285,651,500 ",983 to 1,"$22,105,350 ","$22,484 ",$0 ,yes,yes,yes,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2772,walmart,walmart
Walmart Inc,Walmart,20200628,loan,$0 ,"$6,050,079 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,WMT,Arkansas,USA,retailing,retail-discount stores,"2,200,000",0,"$509,699,817 ",15.30%,"$113,648,205 ","$2,682,000 ","$121,302,486 ","$285,651,500 ",983 to 1,"$22,105,350 ","$22,484 ",$0 ,yes,yes,yes,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2772,walmart,walmart
MEMORIAL HERMANN HEALTH SYSTEM,Memorial Hermann Health System,20200728,grant,"$92,422,556 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,HOUSTON,,,,,,0,,non-profit,,Texas,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$6,829,071 ","$301,042 ","$2,406,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,yes,no,,,,memorial-hermann-health-system,
MEMORIAL HERMANN HEALTH SYSTEM,Memorial Hermann Health System,20200728,grant,"$740,655 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,HOUSTON,,,,,,0,,non-profit,,Texas,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$6,829,071 ","$301,042 ","$2,406,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,yes,no,,,,memorial-hermann-health-system,
SWEDISH HEALTH SERVICES,Providence St. Joseph Health,20200728,grant,"$55,588,555 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,SEATTLE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,Providence St. Joseph Health,20200728,grant,"$23,676,413 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,MISSION HILLS,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,Providence St. Joseph Health,20200728,grant,"$21,131,113 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,TORRANCE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES OREGON,Providence St. Joseph Health,20200728,grant,"$18,825,827 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES-WA,Providence St. Joseph Health,20200728,grant,"$17,849,364 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,LIBERTY LAKE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES OREGON,Providence St. Joseph Health,20200728,grant,"$15,876,797 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES WASHINGTON,Providence St. Joseph Health,20200728,grant,"$13,928,412 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Alaska,ANCHORAGE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES WASHINGTON,Providence St. Joseph Health,20200728,grant,"$10,583,100 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES WASHINGTON,Providence St. Joseph Health,20200728,grant,"$10,052,525 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH SYSTEM-SOUTHERN CALIFORNIA,Providence St. Joseph Health,20200728,grant,"$9,316,545 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,TORRANCE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
SWEDISH HEALTH SERVICES,Providence St. Joseph Health,20200728,grant,"$9,292,989 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,RENTON,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES MT,Providence St. Joseph Health,20200728,grant,"$9,282,680 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,LIBERTY LAKE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES OREGON,Providence St. Joseph Health,20200728,grant,"$7,098,480 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES OREGON,Providence St. Joseph Health,20200728,grant,"$5,908,874 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH SYSTEM-SOUTHERN CALIFORNIA,Providence St. Joseph Health,20200728,grant,"$5,281,287 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,TARZANA,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES - WASHINGTON,Providence St. Joseph Health,20200728,grant,"$5,155,448 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,LIBERTY LAKE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES - WASHINGTON,Providence St. Joseph Health,20200728,grant,"$5,146,178 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,LIBERTY LAKE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES WASHINGTON,Providence St. Joseph Health,20200728,grant,"$4,949,020 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Alaska,KODIAK,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES OREGON,Providence St. Joseph Health,20200728,grant,"$4,187,079 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,Providence St. Joseph Health,20200728,grant,"$3,992,624 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,TORRANCE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES-WA,Providence St. Joseph Health,20200728,grant,"$3,984,637 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,CHEWELAH,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES - WASHINGTON,Providence St. Joseph Health,20200728,grant,"$3,885,702 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,LIBERTY LAKE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES - OREGON,Providence St. Joseph Health,20200728,grant,"$3,689,298 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,PORTLAND,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
PROVIDENCE HEALTH & SERVICES WASHINGTON,Providence St. Joseph Health,20200728,grant,"$2,849,545 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Washington,LIBERTY LAKE,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
